Year,Month,Center Code,Center Name Arb,Center Name Eng,Center Type Arb,Center Type Eng,Bill Type Arb,Bill Type Eng,Section Code,Section Desc Arb,Section Desc Eng,Chapter Code,Chapter Desc Arb,Chaoter Desc Eng,Amount,Weight Kg
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,04,"منتجات الاغدية ;مشروبات,سوائل كحوليةوتبغ","FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",22,مشروبات; سوائل كحولية وخل,"BEVERAGES, SPIRITS AND VINEGAR","3,998,675","2,227,131"
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,04,"منتجات الاغدية ;مشروبات,سوائل كحوليةوتبغ","FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",23,نفايات صناعة الاغذية; اغذية للحيوانات,RESIDUES _ WASTE OF FOOD INDUSTRIES; ANIMAL FODDER,"11,040,407","3,860,666"
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,04,"منتجات الاغدية ;مشروبات,سوائل كحوليةوتبغ","FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",24,"تبغ خام, ومواد مصنعة من التبغ",TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES,"2,376",198
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,05,منتجات معدنية,MINERAL PRODUCTS,25,ملح ; كبريت ; اتربة واحجار ; كلس واسمنت,"SALT; PLASTERING MATERIALS, LIME AND CEMENT","2,390,565","2,113,892"
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,05,منتجات معدنية,MINERAL PRODUCTS,26,"خامات معادن, خبت ورماد","ORES, SLAG AND ASH","236,976","415,000"
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,05,منتجات معدنية,MINERAL PRODUCTS,27,وقود وزيوت وشموع معدنية ومنتجاتها ;مواد قارية,"MINERAL FUELS,OILS,WAXES AND BITUMINOUS SUBSTANCES","16,422,872","2,763,522"
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,28,منتجات ومركبات عضوية اوغير عضوية من معادن تمينة,INORGANIC CHEMICALS; COMPOUNDS OF PRECIOUS METALS,"2,303,812","1,432,296"
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,29,كيماويات عضوية,ORGANIC CHEMICALS,"1,301,386","230,853"
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,30,منتجات الصيدلة,PHARMACEUTICAL PRODUCTS,"28,894,052","123,493"
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,31,اسمدة,FERTILISERS,"240,179","221,017"
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,32,مواد للدباغة والصباغة ومشتقاتها;دهانات; حبر,"TANNING OR DYEING EXTRACTS,PIGMENTS,PAINTS; INKS","56,530,876","8,140,043"
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,33,"زيوت عطرية,مستحضرات العطور وادوات التجميل )تواليت(","ESSENTIAL OILS,RESINOIDS AND COSMETICS","96,222,626","3,281,257"
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,34,"صابون,محضرات غسيل,تشحيم,شموع,طب الاسنان,عوامل عضوي","WASHING ,LUBRICATING _ DENTAL PREPRATIONS, WAXES","85,295,808","5,605,269"
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,35,"مواد زلالية,منتجات النشاء المعدل,غراء,انزيمات","ALBUMINOIDAL SUBSTANCES,MODIFIED STARCHES,GLUES","4,826,713","671,098"
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,36,بارود ومتفجرات;تقاب ومواد نارية لاحدات الاشتعال,EXPLOSIVES;PYROTECHNIC PRODUCTS; MATCHES,"147,840","15,554"
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,38,منتجات كيماوية متنوعة,MISCELLANEOUS CHEMICAL PRODUCTS,"27,778,196","3,812,149"
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,07,لدائن ومصنوعاتها;مطاط ومصنوعاته,"PLASTICS, RUBBER AND ARTICLES THEREOF",39,لدائن ومصنوعاتها,PLASTICS AND ARTICLES THEREOF,"146,999,712","21,549,495"
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,07,لدائن ومصنوعاتها;مطاط ومصنوعاته,"PLASTICS, RUBBER AND ARTICLES THEREOF",40,مطاط ومصنوعاته,RUBBER AND ARTICLES THEREOF,"7,207,922","840,176"
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,08,مصنوعات جلدية ;اصناف عدة الحيوانات ;لوازم السفر,ARTICLES OF LEATHER AND ANIMAL GUT; TRAVEL GOODS,42,"مصنوعات جلدية,حقائب للسفر,صناعات من مصارين الحيوان","ARTICLES OF LEATHER; TRAVEL GOODS,HANDBAGS ETC.","15,343",940
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,09,خشب ومصنوعاته ;فلين;اصناف صناعتي الحصر والسلال,"ARTICLES OF WOOD, CORK; BASKETWARE AND WICKERWORK",44,"خشب ومصنوعاته, فحم خشبي",WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,"3,190,891","507,622"
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,09,خشب ومصنوعاته ;فلين;اصناف صناعتي الحصر والسلال,"ARTICLES OF WOOD, CORK; BASKETWARE AND WICKERWORK",45,فلين ومصنوعاته,CORK AND ARTICLES OF CORK,710,2
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,09,خشب ومصنوعاته ;فلين;اصناف صناعتي الحصر والسلال,"ARTICLES OF WOOD, CORK; BASKETWARE AND WICKERWORK",46,"صناعات القش اوالحلفاءاوموادالضفر,صناعات الحصروالسل",MANUFACTURES OF STRAW; BASKETWARE AND WICKERWORK,"120,474","16,309"
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,10,عجينة الخشب ;نفايات وفضلات ورق وورق مقوى ومصنوعاته,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",48,ورق;ورق مقوى; مصنوعات من السليولوز,"PAPER, PAPERBOARD AND THEIR ARTICLES","94,755,587","23,263,230"
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,10,عجينة الخشب ;نفايات وفضلات ورق وورق مقوى ومصنوعاته,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",49,"كتب,صحف,منتجات الطباعة والنشر,مخطوطات وتصاميم يدوي",PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS,"2,168,730","127,467"
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,53,"الياف نباتية منسوجة, خيوط من الورق ونسيجها","OTHER VEGETABLE TEXTILE FIBRES,PAPER YARN _FABRICS","37,273",578
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,54,شعيرات تركيبية او اصطناعية,MAN-MADE FILAMENTS,144,10
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,55,الياف تركيبية او اصطناعية,MAN-MADE STAPLE FIBRES,"179,771","25,931"
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,56,"حشو,لباد واقمشة غيرمنسوجة,خيوط وحبال ومصنوعاتها","WADDING,FELT,NONWOVENS;TWINE, CABLES,CORDAGE ETC.","1,853,289","274,259"
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,57,"سجاد,اغطية ارضيات نسيجية",CARPETS AND OTHER TEXTILE FLOOR COVERINGS,"18,736,397","2,406,436"
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,58,"منسوجات خاصة,سطوح نسجية, دانتيل,مطرزات",SPECIAL WOVEN FABRICS _ TUFTED TEXTILE FABRICS,"9,692",96
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,59,"منسوجات مطلية اومغطاة, اصناف فنية منسوجة",TEXTILE ARTICLES AND FABRICS USED IN INDUSTRIES,"273,216","18,765"
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,61,البسة وتوابعها من الكروشيه اوغيره,KNITTED OR CROCHETED ARTICLES OF APPAREL,"1,617,551","27,146"
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,62,البسة وتوابعها)عدا الكروشيه(,"ARTICLES OF APPAREL, NOT KNITTED OR CROCHETED","63,599",819
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,63,"البسة جاهزة اخرى منسوجة,اطقم,خرق",OTHER MADE TEXTILE ARTICLES; SETS; RAGS,"5,400,285","156,329"
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,12,"احذية,مظلات,اصناف من ريش;ازهار اصطناعية وشعر بشري","FOOTWEAR,UMBRELLAS,ARTICLES OF FEATHER _ HAIR",64,احذية واصناف مماتلة واجزاؤها,"FOOTWEAR, GAITERS AND THE LIKE; THEIR PARTS","305,508","3,920"
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,12,"احذية,مظلات,اصناف من ريش;ازهار اصطناعية وشعر بشري","FOOTWEAR,UMBRELLAS,ARTICLES OF FEATHER _ HAIR",67,"محضرات الريش والزغب واصنافهما,ازهار,مصنوعات شعربشر","ARTICLES OF FEATHER _ HAIR, ARTIFICIAL FLOWERS","223,630","2,000"
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,13,مصنوعات من حجر;ميكا;منتجات من خزف;زجاج و مصنوعاته,"ARTICLES OF STONE, MICA;CERAMIC PRODUCTS AND GLASS",68,مصنوعات من الحجراوالجص اوالحرير الصخري اومايماتله,"ARTICLES OF STONE,PLASTER,CEMENT,ASBESTOS, MICA","8,150,489","6,761,661"
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,13,مصنوعات من حجر;ميكا;منتجات من خزف;زجاج و مصنوعاته,"ARTICLES OF STONE, MICA;CERAMIC PRODUCTS AND GLASS",69,منتجات خزفية,CERAMIC PRODUCTS,"60,685,053","68,144,233"
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,13,مصنوعات من حجر;ميكا;منتجات من خزف;زجاج و مصنوعاته,"ARTICLES OF STONE, MICA;CERAMIC PRODUCTS AND GLASS",70,زجاج ومصنوعاته,GLASS AND GLASSWARE,"32,686,079","9,611,324"
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,15,معادن عادية ومصنوعاتها,BASE METALS AND ARTICLES OF BASE METAL,72,حديد; صلب )فولاذ(,IRON AND STEEL,"262,035,008","115,650,188"
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,15,معادن عادية ومصنوعاتها,BASE METALS AND ARTICLES OF BASE METAL,73,صناعات من الحديد او الصلب )الفولاذ(,ARTICLES OF IRON OR STEEL,"109,823,053","27,111,949"
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,15,معادن عادية ومصنوعاتها,BASE METALS AND ARTICLES OF BASE METAL,74,نحاس ومصنوعاته,COPPER AND ARTICLES THEREOF,"336,981,528","11,863,548"
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,15,معادن عادية ومصنوعاتها,BASE METALS AND ARTICLES OF BASE METAL,75,نيكل ومصنوعاته,NICKEL AND ARTICLES THEREOF,"17,914",802
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,15,معادن عادية ومصنوعاتها,BASE METALS AND ARTICLES OF BASE METAL,76,الومنيوم ومصنوعاته,ALUMINIUM AND ARTICLES THEREOF,"130,273,719","13,821,696"
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,15,معادن عادية ومصنوعاتها,BASE METALS AND ARTICLES OF BASE METAL,79,زنك ومصنوعاته,ZINC AND ARTICLES THEREOF,"334,705","26,081"
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,15,معادن عادية ومصنوعاتها,BASE METALS AND ARTICLES OF BASE METAL,82,"ادوات,ادوات قاطعة,ادوات مائدة من المعادن واجزاؤها","TOOLS,IMPLEMENTS,CUTLERY ETC. OF BASE METAL","333,993","27,010"
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,15,معادن عادية ومصنوعاتها,BASE METALS AND ARTICLES OF BASE METAL,83,مصنوعات متنوعة من معادن اخرى,MISCALLANEOUS ARTICLES OF BASE METAL,"9,972,406","914,019"
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,16,الات ;اجهزة تسجيل ;اذاعة الصوت والصورولوازمها,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",84,"مفاعلات نووية, اجهزة وادوات الية واجزاؤها","NUCLEAR REACTORS,BOILERS,MACHINERY _ PARTS THEREOF","71,602,818","1,676,484"
2021,January,G,جمرك الغويفات,GUWAIFAT,بر,ROAD,تصدير,Export,16,الات ;اجهزة تسجيل ;اذاعة الصوت والصورولوازمها,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",85,"اجهزة كهربائية,تسجيل واذاعة الصوت,واجزاءهذه الاجهز","ELECTRICAL MACHINERY,SOUND RECORDERS AND PARTS","38,290,771","2,163,217"
